sentence,source,title,sentence_length,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Op basis van hun ervaringen en reacties werd het verbeterd met een gedetailleerder scenario en een meer geavanceerde vormgeving.,AbstractiveSumm,VirtualRealityStotterTherapie,20,14.177894736842106,15.090526315789468,16.37374752631579,27.255263157894774,20.231578947368423,55.8421052631579,16.41640786499874,7.0,19.53784736842105,0,1,0,0,1,1,0,0,0
Dit tweede prototype werd getest door twee volwassenen die stotteren.,AbstractiveSumm,VirtualRealityStotterTherapie,11,9.55,11.359000000000002,15.931588900000001,44.40500000000001,16.0,40.0,12.486832980505138,3.0,16.7645,0,1,0,0,0,0,0,0,0
Zij gaven aan dat er mogelijkheden zijn om VR te gebruiken tijdens de overgangsfase.,AbstractiveSumm,VirtualRealityStotterTherapie,15,8.412857142857145,9.120000000000001,11.485073857142861,59.682142857142885,14.171428571428573,42.57142857142857,12.486832980505138,4.0,20.1209,1,0,0,1,0,0,0,0,0
Het eerste prototype had meer effect dan verwacht.,AbstractiveSumm,VirtualRealityStotterTherapie,9,5.230000000000004,7.297499999999999,11.370003750000002,71.81500000000001,8.200000000000001,33.0,8.477225575051662,2.0,17.84955,0,1,0,1,0,0,0,1,0
Een meer geavanceerde versie met 360Â° beelden werd als meer realistisch ervaren.,AbstractiveSumm,VirtualRealityStotterTherapie,14,7.773333333333333,11.259999999999998,15.052745000000002,60.70500000000002,14.8,45.333333333333336,12.486832980505138,4.0,18.705866666666665,0,1,0,0,0,0,0,1,0
Volwassenen die stotteren zijn bereid Virtual,AbstractiveSumm,VirtualRealityStotterTherapie,6,12.316666666666666,12.970000000000006,18.466989333333338,17.445000000000025,9.066666666666666,56.0,8.477225575051662,3.0,17.092433333333332,1,0,0,0,0,0,0,0,0
te gebruiken om realistische situaties in de praktijksetting in te oefenen als de overgang nog niet voltooid is.,AbstractiveSumm,VirtualRealityStotterTherapie,19,10.441111111111113,12.166666666666664,13.261346777777781,52.26500000000003,22.75555555555556,56.888888888888886,17.491376746189438,7.0,17.687633333333334,1,0,0,0,1,1,0,0,0
Ze willen ook thuis zelfstandig aan de slag gaan.,AbstractiveSumm,VirtualRealityStotterTherapie,10,1.0311111111111124,4.003333333333334,7.04439155555556,103.7,8.044444444444444,20.11111111111111,8.477225575051662,1.0,19.8729,0,1,0,1,0,0,0,0,0
Transfer binnen stottertherapie voor volwassenen en jongeren.,AbstractiveSumm,VirtualRealityStotterTherapie,8,17.482857142857146,18.404285714285713,25.331292285714284,-17.812857142857137,19.942857142857143,64.14285714285714,12.486832980505138,4.0,19.773699999999998,0,0,0,0,0,0,0,0,0
"Stotteren is een afwijking in de vloeiendheid van spreken en komt bij ongeveer 0,7-1% van de mensheid voor (Yairi & Seery, 2015).",AbstractiveSumm,VirtualRealityStotterTherapie,26,8.544545454545453,11.19318181818182,9.848181045454549,72.98681818181821,14.254545454545454,49.27272727272727,12.486832980505138,6.0,19.082245454545458,1,0,0,0,0,1,0,0,0
"Het kan angst veroorzaken om te spreken of beperkingen in communicatie, sociale deelname of school- of werkprestaties, alleen of samen (American Psychiatric Association, 2013).",AbstractiveSumm,VirtualRealityStotterTherapie,30,17.861666666666668,19.222500000000004,18.73548625,9.750000000000043,16.266666666666666,65.66666666666666,13.954451150103322,10.0,16.011483333333338,0,1,0,1,0,1,0,1,0
Bij stottertherapie worden verschillende doelen nagestreefd.,AbstractiveSumm,VirtualRealityStotterTherapie,7,18.216666666666672,23.96,32.18664166666667,-24.854999999999958,22.400000000000002,56.0,12.486832980505138,3.0,19.7241,0,1,0,0,1,1,0,0,0
"Voor volwassenen kunnen deze worden ingedeeld (Rodgers & Gerlach, 2020):",AbstractiveSumm,VirtualRealityStotterTherapie,13,10.208888888888893,13.42333333333334,18.80409355555556,37.90000000000003,12.488888888888889,53.44444444444444,10.745966692414834,4.0,19.8729,0,2,0,0,1,0,0,0,0
Opmerken en aanpassen van lichamelijk gedrag bij het spreken als dat van persoonlijk belang is 2.,AbstractiveSumm,VirtualRealityStotterTherapie,17,9.825,10.414375,12.116736687500001,53.12000000000002,13.9,47.25,12.486832980505138,5.0,19.233225,1,0,0,0,0,0,0,0,0
Ontwikkelen van neutrale of positieve gedachten en gevoelens.,AbstractiveSumm,VirtualRealityStotterTherapie,9,12.605000000000004,13.77375,19.454798875,18.940000000000033,18.2,70.5,12.486832980505138,5.0,17.84955,0,0,0,0,0,0,0,0,0
"Meer betrokken zijn bij gesprekken, ondanks angst om te stotteren.",AbstractiveSumm,VirtualRealityStotterTherapie,12,7.190000000000001,9.475000000000001,13.579648500000005,61.325000000000024,16.0,50.0,12.486832980505138,4.0,19.9225,1,0,0,0,0,0,0,0,0
"Verschillende therapieÃ«n, modellen en technieken, vaak gebaseerd op of verwant aan elkaar.",AbstractiveSumm,VirtualRealityStotterTherapie,17,11.264615384615386,12.605384615384615,16.297764923076926,37.45538461538464,17.50769230769231,59.15384615384615,13.954451150103322,6.0,18.856684615384616,0,0,0,0,0,1,0,0,0
Aangeleerde vaardigheden worden toegepast in het dagelijks leven.,AbstractiveSumm,VirtualRealityStotterTherapie,9,15.555000000000003,16.128749999999997,22.394724375000003,-2.209999999999974,18.2,58.0,12.486832980505138,4.0,17.84955,0,1,0,0,0,0,0,0,0
Therapeut begeleidt bij het automatiseren en generaliseren.,AbstractiveSumm,VirtualRealityStotterTherapie,8,22.540000000000003,17.058571428571433,23.651334857142857,-54.06999999999997,19.942857142857143,64.14285714285714,12.486832980505138,4.0,19.773699999999998,0,0,0,0,0,0,0,0,0
Exposure-based treatment bij transfer.,AbstractiveSumm,VirtualRealityStotterTherapie,5,15.469999999999999,20.604999999999997,26.781109500000007,-8.72499999999999,1.6,79.0,3.0,3.0,19.6249,0,0,0,0,0,0,0,0,0
Men bepaalt onder welke omstandigheden de vaardigheden geoefend kunnen worden en stelt een hiÃ«rarchie op.,AbstractiveSumm,VirtualRealityStotterTherapie,18,12.037500000000005,13.063749999999999,15.424152875,37.257500000000036,13.9,47.25,12.486832980505138,5.0,19.233225,0,2,0,0,0,1,0,0,0
Men begint met de situaties die het minst reactie uitlokken en werkt toe naar de meest uitdagende.,AbstractiveSumm,VirtualRealityStotterTherapie,18,7.004705882352944,9.511764705882353,10.474528411764709,75.12117647058825,13.858823529411765,40.529411764705884,12.486832980505138,4.0,16.554405882352942,0,0,0,0,0,1,0,0,0
"Een goede opbouw is belangrijk, omdat het niet toepassen van de vaardigheden demotiverend kan zijn.",AbstractiveSumm,VirtualRealityStotterTherapie,17,11.500000000000004,12.131999999999998,14.761886200000003,39.33000000000001,16.666666666666668,41.66666666666667,13.954451150103322,4.0,19.117833333333333,2,1,0,0,0,1,0,1,0
Meestal start men in de therapieruimte met een situatie voorstellen of rollenspel.,AbstractiveSumm,VirtualRealityStotterTherapie,13,9.740000000000002,12.044999999999995,16.03272016666667,46.605000000000025,18.133333333333333,53.666666666666664,13.954451150103322,5.0,13.442533333333335,0,0,0,0,0,1,0,0,0
Hier heeft men de situatie onder controle en kan deze aangepast worden.,AbstractiveSumm,VirtualRealityStotterTherapie,13,6.790000000000003,7.727500000000003,10.642856750000004,67.75500000000002,11.466666666666667,37.0,10.745966692414834,3.0,18.705866666666665,0,3,0,0,0,1,0,0,0
In het dagelijkse leven buiten de therapie is het anders.,AbstractiveSumm,VirtualRealityStotterTherapie,11,6.010000000000002,5.707000000000001,8.8757677,69.78500000000003,12.0,30.0,10.745966692414834,2.0,16.7645,1,0,0,0,1,0,0,0,0
"Blootstelling aan een angstige situatie is vaak niet optimaal of te sterk (Benito & Walther, 2015).",AbstractiveSumm,VirtualRealityStotterTherapie,20,9.140000000000004,10.875999999999998,13.193925933333333,56.25000000000003,11.333333333333336,48.333333333333336,10.745966692414834,5.0,18.06516666666667,1,0,0,0,0,1,0,0,0
Hoe kunnen we de transferfase verder ondersteunen?,AbstractiveSumm,VirtualRealityStotterTherapie,8,7.368571428571428,11.002857142857145,16.091526428571427,54.7014285714286,14.228571428571428,35.57142857142857,10.745966692414834,2.0,15.262271428571431,0,1,0,0,0,0,1,0,0
"Hoe brengen we de realiteit in de therapieruimte, zodat de reactie meer lijkt op die in het dagelijkse leven?",AbstractiveSumm,VirtualRealityStotterTherapie,21,7.967368421052633,10.132631578947368,10.184430684210525,71.78157894736843,13.915789473684212,45.315789473684205,12.486832980505138,5.0,16.21363684210526,0,0,0,0,0,1,1,0,0
Deze vraag wordt niet alleen binnen stottertherapie gesteld.,AbstractiveSumm,VirtualRealityStotterTherapie,9,9.655000000000001,13.184999999999995,18.719817499999998,40.09000000000001,8.200000000000001,33.0,8.477225575051662,2.0,19.823300000000003,0,1,0,0,0,0,0,0,0
"Ook bij het behandelen van angststoornissen zoals fobieÃ«n, paniekaanvallen en PTSS probeert men desensitisatie te bereiken door de realiteit in de praktijkruimte te brengen.",AbstractiveSumm,VirtualRealityStotterTherapie,28,14.456,18.953200000000002,17.82442272000001,35.94800000000001,21.200000000000003,61.0,17.491376746189438,9.0,18.771700000000003,0,0,0,0,0,1,0,0,0
"Deze stoornissen hebben vergelijkbare emotionele, gedrags- en cognitieve aspecten als stotteren (Brundage, 2007).",AbstractiveSumm,VirtualRealityStotterTherapie,18,15.803076923076926,19.489230769230765,24.89139330769231,4.9169230769230925,23.661538461538463,74.53846153846155,16.41640786499874,8.0,20.0713,0,1,0,0,0,0,0,0,0
"Met dit type stoornissen werden al positieve resultaten gezien door gebruik te maken van virtuele realiteit (VR) (Kampmann et al., 2016).",AbstractiveSumm,VirtualRealityStotterTherapie,27,11.142857142857142,13.741428571428571,13.58949742857143,52.57714285714289,16.019047619047623,54.333333333333336,13.954451150103322,7.0,18.964290476190477,0,1,0,0,1,0,0,0,0
VR is een door de computer gecreÃ«erde omgeving die de gebruiker de illusie geeft er te zijn.,AbstractiveSumm,VirtualRealityStotterTherapie,20,5.852222222222224,7.195,7.054837388888892,85.165,16.08888888888889,40.22222222222222,13.954451150103322,4.0,17.687633333333334,2,0,0,0,0,1,0,0,0
"De virtuele realiteit wordt geproduceerd door input te geven aan de verschillende zintuigen: zicht, gehoor, beweging en soms zelfs geur.",AbstractiveSumm,VirtualRealityStotterTherapie,24,11.090000000000003,15.181500000000007,15.940990150000001,51.175000000000026,18.0,50.0,15.24744871391589,6.0,19.628999999999998,0,1,0,0,0,1,0,1,0
"Wanneer de gebruiker beweegt of handelt, verandert het beeld met het geluid en de beweging (Burdett et al., 2016).",AbstractiveSumm,VirtualRealityStotterTherapie,24,8.588421052631581,10.38052631578947,10.49389652631579,67.32894736842107,13.915789473684212,55.8421052631579,12.486832980505138,7.0,18.706794736842106,0,0,0,0,0,1,1,0,1
"Logopedie gebruikt VR nog maar net (Bryant et al., 2020).",AbstractiveSumm,VirtualRealityStotterTherapie,14,2.4700000000000024,3.8230000000000004,6.523827300000001,95.16500000000002,4.0,30.0,3.0,2.0,18.3435,0,0,0,0,0,0,0,0,0
Walkom (2016) onderzocht hoe stotteren zich voordoet en dezelfde angsten als in het dagelijkse leven.,AbstractiveSumm,VirtualRealityStotterTherapie,18,9.92666666666667,12.445999999999998,15.153876266666668,50.610000000000014,14.0,55.0,12.486832980505138,6.0,18.06516666666667,0,0,0,0,0,0,0,0,0
"De angst verminderde, het zelfvertrouwen steeg en de spraak vloeide beter bij herhaalde confrontatie in VR. Almudhi (2021) vergelijkt de stotterernst in VR met een reÃ«le situatie en hoe deze verandert.",AbstractiveSumm,VirtualRealityStotterTherapie,37,13.48375,19.003125000000004,13.776320562500004,55.386250000000025,21.55,63.25,17.491376746189438,10.0,19.03995,0,0,0,0,0,1,0,1,0
In zowel de virtuele als de werkelijke situatie zagen we na verloop van tijd door aanpassing en ongevoeligheid een vermindering van de stotterernst.,AbstractiveSumm,VirtualRealityStotterTherapie,24,12.362608695652174,15.667826086956524,14.868504478260874,47.39434782608697,19.63478260869565,57.78260869565217,16.41640786499874,8.0,18.507734782608697,0,0,0,0,1,1,0,0,0
In VR was deze vermindering groter.,AbstractiveSumm,VirtualRealityStotterTherapie,7,2.4833333333333343,4.334999999999997,7.687262500000003,87.94500000000002,9.066666666666666,22.666666666666668,8.477225575051662,1.0,14.460766666666665,1,0,0,0,1,1,0,0,0
"Hieruit volgde de veronderstelling dat deze omgeving minder stressvol is dan de werkelijke omgeving en daarmee een tussenstap kan zijn bij het overbrengen van de aangeleerde vaardigheden naar het dagelijkse leven (Almudhi, 2021).",AbstractiveSumm,VirtualRealityStotterTherapie,37,17.66181818181818,22.616363636363637,17.690831242424252,27.212727272727285,24.10909090909091,72.39393939393939,19.431676725154983,13.0,20.58481515151515,2,1,0,0,0,1,0,0,0
"Vaezipour et al. (2021) onderzochten de acceptatie, hindernissen en stimulansen voor het gebruik van VR in de communicatieve revalidatie.",AbstractiveSumm,VirtualRealityStotterTherapie,23,15.420000000000002,16.33,17.92107673684211,18.350000000000023,20.231578947368423,61.10526315789474,16.41640786499874,8.0,19.53784736842105,0,0,0,0,0,1,0,0,0
Slechts een klein aantal logopedisten was al in contact gekomen met VR.,AbstractiveSumm,VirtualRealityStotterTherapie,12,7.773333333333333,7.727500000000003,10.642856750000004,60.70500000000002,11.466666666666667,45.333333333333336,10.745966692414834,4.0,16.0742,1,0,0,0,0,0,0,0,0
Veel logopedisten stellen zich vragen over kosten- en tijdsefficiÃ«ntie.,AbstractiveSumm,VirtualRealityStotterTherapie,12,14.270000000000007,12.300999999999995,17.107559100000003,10.565000000000005,12.0,40.0,10.745966692414834,3.0,18.3435,0,0,0,0,0,1,0,0,0
Kopen van bijvoorbeeld een VR-bril en programma's kan een grote uitgave zijn voor een zelfstandige logopedist.,AbstractiveSumm,VirtualRealityStotterTherapie,17,9.781176470588235,12.836470588235294,14.625011470588234,55.21529411764709,16.211764705882356,52.294117647058826,13.954451150103322,6.0,20.2697,1,1,0,0,0,0,0,0,0
"Bovendien kan het bestuderen van VR en het gebruik ervan veel tijd kosten (Vaezipour et al., 2021).",AbstractiveSumm,VirtualRealityStotterTherapie,21,9.781176470588235,8.680588235294117,9.436907647058828,55.21529411764709,9.15294117647059,40.529411764705884,8.477225575051662,4.0,20.2697,0,1,0,0,0,0,0,0,0
"Om te bepalen of VR echt een voordeel kan bieden bij het overbrengen van stottertherapie is het belangrijk om niet alleen het effect op desensibilisatie te onderzoeken, maar ook de bereidheid van de stotterende persoon om dit te gebruiken.",AbstractiveSumm,VirtualRealityStotterTherapie,41,18.984102564102567,22.10307692307692,13.442864435897441,28.419230769230793,25.856410256410257,67.2051282051282,20.320508075688775,11.0,20.55115641025641,1,1,0,0,1,1,0,0,1
De volgende vragen werden gesteld:,AbstractiveSumm,VirtualRealityStotterTherapie,6,5.240000000000002,8.387999999999998,12.384875800000003,66.40000000000002,2.0,45.0,3.0,2.0,19.674500000000002,0,1,0,0,0,1,0,1,0
Wordt VR ervaren als een mogelijke meerwaarde door (jong)volwassenen die stotteren om de technieken die ze hebben geleerd toe te passen in het dagelijks leven?,AbstractiveSumm,VirtualRealityStotterTherapie,29,12.703846153846158,15.482307692307693,12.912774923076924,50.29115384615385,19.630769230769232,56.769230769230774,16.41640786499874,8.0,17.67956153846154,0,2,0,0,0,0,0,0,0
Wat maakt dat VR als meerwaarde wordt ervaren in deze situatie?,AbstractiveSumm,VirtualRealityStotterTherapie,12,4.790909090909089,6.335454545454546,9.305102545454549,80.30636363636367,11.672727272727274,38.27272727272727,10.745966692414834,3.0,18.536645454545457,0,1,0,0,0,1,1,0,0
Twee prototypes werden bij een groep stotterende personen getest om te zien of hun reactie overeenkomt met de werkelijkheid.,AbstractiveSumm,VirtualRealityStotterTherapie,20,12.314736842105265,14.098947368421051,15.135884157894736,40.613157894736844,18.126315789473683,50.578947368421055,15.24744871391589,6.0,18.706794736842106,0,1,0,0,0,1,0,0,0
Na deze ervaring werd onderzocht wat VR volgens de testgroep nodig heeft om een meerwaarde te zijn voor stotterende personen in de overgang.,AbstractiveSumm,VirtualRealityStotterTherapie,24,10.310434782608699,14.029565217391301,12.823338913043482,62.10739130434784,17.895652173913046,57.78260869565217,15.24744871391589,8.0,19.88077826086957,1,2,0,0,1,1,0,0,0
"Er werden drie situaties door de stottertherapeut/onderzoeker als uitdagend ervaren voor de betrokken testpersonen: bestellen bij de bakker, jezelf voorstellen in een kleine groep en spontaan vertellen over een thema voor een grotere groep (zie bijlage 1) met de HOMIDO1 Virtual Reality Headset voor de VR-Testgroep.",AbstractiveSumm,VirtualRealityStotterTherapie,51,21.82085106382979,28.626382978723406,16.72203078723404,22.330000000000027,27.31063829787234,85.29787234042553,20.320508075688775,18.0,20.413870212765957,0,1,0,0,0,1,0,0,0
Dit prototype werd uitgeprobeerd in de logopediepraktijk van een van de onderzoekers.,AbstractiveSumm,VirtualRealityStotterTherapie,13,11.706666666666667,13.222500000000004,17.50268291666667,32.505,18.133333333333333,45.333333333333336,13.954451150103322,4.0,18.705866666666665,0,1,0,0,0,0,0,0,0
Jonge en volwassen zorgvragers kregen de kans om dit prototype vrijwillig te testen.,AbstractiveSumm,VirtualRealityStotterTherapie,14,8.541538461538462,10.793846153846154,14.03628376923077,56.978461538461566,17.50769230769231,43.769230769230774,13.954451150103322,4.0,20.0713,0,0,0,0,0,0,0,0,0
In totaal gaven 13 mensen hieraan gehoor.,AbstractiveSumm,VirtualRealityStotterTherapie,8,5.682857142857145,4.947142857142854,8.531718000000001,66.78714285714288,8.514285714285714,21.285714285714285,8.477225575051662,1.0,17.517985714285714,0,0,0,0,1,0,0,0,0
De leeftijd van de proefpersonen liep uiteen van 16 tot 50 jaar (zie tabel 1).,AbstractiveSumm,VirtualRealityStotterTherapie,18,2.8466666666666676,5.224,6.138104733333336,101.37000000000002,8.666666666666668,28.333333333333336,8.477225575051662,2.0,20.170500000000004,0,0,0,0,0,0,0,1,0
